Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
terrazzo-moss-square-ottoman,Terrazzo Moss Square Ottoman,"<p dir=""ltr""><span>The Wigiwama Square Ottoman is the perfect match for a beanbag chair, offering a versatile and cosy touch to any kids' bedroom or playroom. Thoughtfully made for kids, it can be used as a footrest, extra seat, or play surface. With its soft, high-quality fabric and timeless design, this easy-to-move piece brings both style and comfort to any space.</span></p>",Wigiwama,Square Ottoman,"moss, ottoman, seating, square ottoman, terrazzo",TRUE,Title,Default Title,,,,,W598819,3000,,0,deny,manual,128.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/StudioSession-3665-Edit.webp?v=1749126281,1,FALSE,,,,,,,,,,,,,,,,,,,
guava-ball-cushion,Guava Ball Cushion,"<p>The Wigiwama Ball Cushion is a playful decor accessory, perfect for any kids' bedroom or playroom. Thoughtfully made for kids, its soft, huggable shape invites toss-and-catch games, imaginative play, or cosy moments. Whether paired with a beanbag or play sofa, this versatile cushion adds a fun and stylish touch to any space.</p>",Wigiwama,Cushion,"ball cushion, cushion, decor, guava, teddy",TRUE,Title,Default Title,,,,,W598598,800,,0,deny,manual,74.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9740-Edit_8093589b-444c-4fd3-821c-92809e33569f.webp?v=1738925718,1,FALSE,,,,,,,,,,,,,,,,,,,
guava-pink-beanbag-chair,Guava Beanbag Chair,"<p><meta charset=""utf-8""><meta charset=""utf-8"">The Iconic Beanbag Chair is a beloved, in-house-designed piece that blends style and comfort. Its clean lines and soft textures create an inviting feel, perfect for any space. Lightweight and easy to move, this kids beanbag doubles as a cosy kids chair, making it an ideal relaxation spot for children anywhere in your home.<br></p>",Wigiwama,Beanbag Chair,"beanbag, guava, original beanbag, seating, teddy",TRUE,Title,Default Title,,,,,W598529,5000,,0,deny,manual,184.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9730-Edit_3ffdc726-6cae-4e81-98cd-726f95f4f14e.webp?v=1749128839,1,FALSE,,,,,,,,,,,,,,,,,,,
guava-pink-bear-beanbag,Guava Bear Beanbag,"<p dir=""ltr""><span>The Bear Beanbag adds a cosy and playful touch to a kids' bedroom. Thoughtfully made for kids, it’s the perfect spot for reading, relaxing, and unwinding after a long day. Crafted from soft, high-quality materials, this easy-to-move beanbag is designed for comfort and style—and those little ears make it simply irresistible!</span></p>",Wigiwama,Bear Beanbag,"beanbag, bear beanbag, guava, seating, teddy",TRUE,Title,Default Title,,,,,W598499,4000,,0,deny,manual,142.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9682-Edit_066249e8-f4c5-46af-8058-7a44e9245691.webp?v=1749127650,1,FALSE,,,,,,,,,,,,,,,,,,,
guava-pink-bear-cushion,Guava Bear Cushion,"<p><meta charset=""utf-8"">The Wigiwama Bear Cushion is a charming decor accessory, perfect for any kids' bedroom or playroom. Thoughtfully made for kids, its adorable bear ears and soft design make it ideal for cuddling, playing, or decorating a cosy reading nook. Whether paired with a beanbag or play sofa, this huggable cushion adds warmth and whimsy to any space.</p>",Wigiwama,Cushion,"bear cushion, cushion, decor, guava, teddy",TRUE,Title,Default Title,,,,,W598628,300,,0,deny,manual,54.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF1515-Edit_5f91abd5-b7f6-4f13-a79f-d6f12d88e5da.png?v=1726232411,1,FALSE,,,,,,,,,,,,,,,,,,,
guava-pink-cloud-chair,Guava Cloud Chair,"<p dir=""ltr""><span>The Wigiwama Cloud Chair brings cosy comfort and a dreamy touch to any kids' bedroom or playroom. Inspired by fluffy clouds, its soft, supportive design makes it the perfect kids’ lounge chair for relaxing, reading, or daydreaming. Thoughtfully made for kids, this easy-to-move piece is a must-have for any cosy seating area.</span></p>",Wigiwama,Cloud Chair,"chair, cloud chair, guava, seating, teddy",TRUE,Title,Default Title,,,,,W598567,4000,,0,deny,manual,194.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9749-Edit_19bd02f7-b261-469e-9add-dba06b326ab9.webp?v=1737718602,1,FALSE,,,,,,,,,,,,,,,,,,,
guava-pink-cloud-pouffe,Guava Cloud Pouffe,"<p dir=""ltr""><span>The Wigiwama Cloud Pouffe adds a soft, sky-inspired touch to any kids' bedroom or playroom. Its simple yet playful design blends seamlessly into any space while offering a cosy spot to sit, rest, or play. Thoughtfully made for kids, this easy-to-move pouffe is perfect for lounging, reading, or daydreaming, bringing comfort and imagination together.</span></p>",Wigiwama,Pouffe,"cloud pouf, guava, pouf, seating, teddy",TRUE,Title,Default Title,,,,,W598413,2000,,0,deny,manual,98.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9701-Edit_1ccc411b-7618-4ffc-8ce7-f3135f6d3d46.webp?v=1738851521,1,FALSE,,,,,,,,,,,,,,,,,,,
guava-pink-moon-chair,Guava Moon Chair,"<p dir=""ltr""><span>The Wigiwama Moon Chair is a modular kids' chair, blending comfort, style, and playfulness. With its three-piece design, it encourages imaginative building and creative play while offering a cosy spot to relax, read, or unwind. Thoughtfully made for kids, its soft fabric and timeless design make it a statement piece for any kids' bedroom or playroom.</span></p>",Wigiwama,Moon Chair,"chair, guava, modular, moon chair, seating, teddy",TRUE,Title,Default Title,,,,,W598444,7000,,0,deny,manual,254.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9763-Edit_d2de2215-2914-4926-80c1-1eb4848bb83e.webp?v=1738009740,1,FALSE,,,,,,,,,,,,,,,,,,,
guava-pink-ottoman,Guava Ottoman,"<p dir=""ltr""><span>The Wigiwama Round Ottoman is the perfect companion to a beanbag or kids’ seating area, adding both comfort and versatility. Thoughtfully made for kids, it serves as a footrest, extra seat, or play surface. Crafted from soft, high-quality fabric, this easy-to-move piece brings a cosy and stylish touch to any kids’ bedroom or playroom.</span></p>",Wigiwama,Ottoman,"guava, ottoman, seating, teddy",TRUE,Title,Default Title,,,,,W598482,3000,,0,deny,manual,108.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9677-Edit_ac6c3cde-dc9c-43ae-a5e4-2e005dbce7b0.webp?v=1749127650,1,FALSE,,,,,,,,,,,,,,,,,,,
guava-pink-pouffe,Guava Pouffe,"<p dir=""ltr""><span>The Wigiwama Pouffe is a versatile kids' seating piece, perfect as a footrest, extra seat, or play fort building block. Crafted from high-quality fabric, it offers a cosy and tactile experience for little ones. Thoughtfully made for kids, this easy-to-move pouffe complements Wigiwama beanbags and chairs, adding both style and function to any space.</span></p>",Wigiwama,Pouffe,"guava, pouf, seating, teddy",TRUE,Title,Default Title,,,,,W598536,2000,,0,deny,manual,98.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9756-Edit_1fc33d08-a75d-4a12-867f-20caf2cfcff3.webp?v=1738851082,1,FALSE,,,,,,,,,,,,,,,,,,,
guava-pink-settee,Guava Settee,"<span>The Wigiwama Settee is a versatile Play Sofa, designed for endless imaginative play and cosy relaxation. Thoughtfully made for kids, its 9-piece modular design allows little builders to create forts, cars, or secret hideaways. Whether for reading, resting, or playing, this soft and spacious sofa brings comfort and creativity to any kids' bedroom or playroom.</span>",Wigiwama,Settee,"guava, modular, play sofa, seating, teddy",TRUE,Title,Default Title,,,,,W598406,10000,,0,deny,manual,587.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9790-Edit_3086f1e8-e244-49a3-9df6-55ef53ce62b8.webp?v=1738239812,1,FALSE,,,,,,,,,,,,,,,,,,,
guava-pink-square-ottoman,Guava Square Ottoman,"<p dir=""ltr""><span>The Wigiwama Square Ottoman is the perfect match for a beanbag chair, offering a versatile and cosy touch to any kids' bedroom or playroom. Thoughtfully made for kids, it can be used as a footrest, extra seat, or play surface. With its soft, high-quality fabric and timeless design, this easy-to-move piece brings both style and comfort to any space.</span></p>",Wigiwama,Square Ottoman,"guava, ottoman, seating, square ottoman, teddy",TRUE,Title,Default Title,,,,,W598451,3000,,0,deny,manual,114.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9660-Edit_87d1b5a0-83fd-41f2-89c4-ca5f8176b253.webp?v=1749128839,1,FALSE,,,,,,,,,,,,,,,,,,,
guava-pink-star-cushion,Guava Star Cushion,"<p dir=""ltr""><span>The Wigiwama Star Cushion is a magical decor accessory for any kids' bedroom or playroom. Thoughtfully made for kids, its soft, huggable design makes it perfect for both decoration and play. Whether paired with a beanbag or play sofa, this charming cushion brings a cosy and whimsical touch to any space.</span></p>",Wigiwama,Cushion,"cushion, decor, guava, star cushion, teddy",TRUE,Title,Default Title,,,,,W598635,600,,0,deny,manual,43.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF1502-Edit_44ff9a26-4a8a-450f-a43f-a329b7baa2d8.webp?v=1738924934,1,FALSE,,,,,,,,,,,,,,,,,,,
guava-pink-u-pillow,Guava U Pillow,"<p><meta charset=""utf-8"">The Wigiwama U-Pillow is a versatile decor accessory for any kids' bedroom, playroom, or living space. Thoughtfully made for kids, its soft, supportive shape is perfect for reading, relaxing, or imaginative play. Whether for snuggling, sleepovers, or styling a cosy nook, this charming cushion adds comfort and timeless appeal to any space.</p>",Wigiwama,Cushion,"cushion, decor, guava, teddy, u cushion",TRUE,Title,Default Title,,,,,W598581,300,,0,deny,manual,54.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF1512-Edit_e4879159-0476-41f4-9ac0-0f560fc59fba.webp?v=1738924592,1,FALSE,,,,,,,,,,,,,,,,,,,
matcha-beanbag-chair,Matcha Beanbag Chair,"<p><meta charset=""utf-8""><meta charset=""utf-8"">The Iconic Beanbag Chair is a beloved, in-house-designed piece that blends style and comfort. Its clean lines and soft textures create an inviting feel, perfect for any space. Lightweight and easy to move, this kids beanbag doubles as a cosy kids chair, making it an ideal relaxation spot for children anywhere in your home.<br></p>",Wigiwama,Beanbag Chair,"beanbag, matcha, original beanbag, seating, teddy",TRUE,Title,Default Title,,,,,W598512,5000,,0,deny,manual,184.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9728-Edit_ce174621-f1fc-4136-b031-d83f8a75ddf1.webp?v=1749129232,1,FALSE,,,,,,,,,,,,,,,,,,,
matcha-ball-cushion,Matcha Ball Cushion,"<p><meta charset=""utf-8"">The Wigiwama Ball Cushion is a playful decor accessory, perfect for any kids' bedroom or playroom. Thoughtfully made for kids, its soft, huggable shape invites toss-and-catch games, imaginative play, or cosy moments. Whether paired with a beanbag or play sofa, this versatile cushion adds a fun and stylish touch to any space.</p>",Wigiwama,Cushion,"ball cushion, cushion, decor, matcha, teddy",TRUE,Title,Default Title,,,,,W598604,800,,0,deny,manual,74.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9742-Edit_217d1ce0-821b-4b07-8665-341e8c349087.webp?v=1738925811,1,FALSE,,,,,,,,,,,,,,,,,,,
matcha-bear-beanbag,Matcha Bear Beanbag,"<p dir=""ltr""><span>The Bear Beanbag adds a cosy and playful touch to a kids' bedroom. Thoughtfully made for kids, it’s the perfect spot for reading, relaxing, and unwinding after a long day. Crafted from soft, high-quality materials, this easy-to-move beanbag is designed for comfort and style—and those little ears make it simply irresistible!</span></p>",Wigiwama,Bear Beanbag,"beanbag, bear beanbag, matcha, seating, teddy",TRUE,Title,Default Title,,,,,W598505,4000,,0,deny,manual,142.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9685-Edit_9a9a98e7-0fed-4549-8cfa-90bbe1c65b76.webp?v=1749128150,1,FALSE,,,,,,,,,,,,,,,,,,,
matcha-cloud-chair,Matcha Cloud Chair,"<p dir=""ltr""><span>The Wigiwama Cloud Chair brings cosy comfort and a dreamy touch to any kids' bedroom or playroom. Inspired by fluffy clouds, its soft, supportive design makes it the perfect kids’ lounge chair for relaxing, reading, or daydreaming. Thoughtfully made for kids, this easy-to-move piece is a must-have for any cosy seating area.</span></p>",Wigiwama,Cloud Chair,"chair, cloud chair, matcha, seating, teddy",TRUE,Title,Default Title,,,,,W598550,4000,,0,deny,manual,194.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9746-Edit_aca028e0-5499-4f7b-8c96-34b4d5d6eea7.webp?v=1737976928,1,FALSE,,,,,,,,,,,,,,,,,,,
matcha-cloud-pouffe,Matcha Cloud Pouffe,"<p dir=""ltr""><span>The Wigiwama Cloud Pouffe adds a soft, sky-inspired touch to any kids' bedroom or playroom. Its simple yet playful design blends seamlessly into any space while offering a cosy spot to sit, rest, or play. Thoughtfully made for kids, this easy-to-move pouffe is perfect for lounging, reading, or daydreaming, bringing comfort and imagination together.</span></p>",Wigiwama,Pouffe,"cloud pouf, matcha, pouf, seating, teddy",TRUE,Title,Default Title,,,,,W598420,2000,,0,deny,manual,98.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9720-Edit_0d5c6323-f7d9-49f9-8f99-2d8eb931bdb8.webp?v=1738852768,1,FALSE,,,,,,,,,,,,,,,,,,,
matcha-moon-chair,Matcha Moon Chair,"<p dir=""ltr""><span>The Wigiwama Moon Chair is a modular kids' chair, blending comfort, style, and playfulness. With its three-piece design, it encourages imaginative building and creative play while offering a cosy spot to relax, read, or unwind. Thoughtfully made for kids, its soft fabric and timeless design make it a statement piece for any kids' bedroom or playroom.</span></p>",Wigiwama,Moon Chair,"chair, matcha, modular, moon chair, seating, teddy",TRUE,Title,Default Title,,,,,W598437,7000,,0,deny,manual,254.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9767-Edit_29869ec6-1a30-493a-8051-ff10c412fd9b.webp?v=1738009855,1,FALSE,,,,,,,,,,,,,,,,,,,
matcha-ottoman,Matcha Ottoman,"<p dir=""ltr""><span>The Wigiwama Round Ottoman is the perfect companion to a beanbag or kids’ seating area, adding both comfort and versatility. Thoughtfully made for kids, it serves as a footrest, extra seat, or play surface. Crafted from soft, high-quality fabric, this easy-to-move piece brings a cosy and stylish touch to any kids’ bedroom or playroom.</span></p>",Wigiwama,Ottoman,"matcha, ottoman, seating, teddy",TRUE,Title,Default Title,,,,,W598475,3000,,0,deny,manual,108.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9673-Edit_b54d6f03-a5cf-410b-abb8-71b7fa7f42a5.webp?v=1749128150,1,FALSE,,,,,,,,,,,,,,,,,,,
matcha-pouffe,Matcha Pouffe,"<p dir=""ltr""><span>The Wigiwama Pouffe is a versatile kids' seating piece, perfect as a footrest, extra seat, or play fort building block. Crafted from high-quality fabric, it offers a cosy and tactile experience for little ones. Thoughtfully made for kids, this easy-to-move pouffe complements Wigiwama beanbags and chairs, adding both style and function to any space.</span></p>
<div><form method=""post"" enctype=""multipart/form-data"" id=""AddToCartForm"" class="""" action=""https://wigiwama.com/cart/add""></form></div>",Wigiwama,Pouffe,"matcha, pouf, seating, teddy",TRUE,Title,Default Title,,,,,W598543,2000,,0,deny,manual,98.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9751-Edit_61180190-73e1-4022-8814-7d49b02bd5ef.webp?v=1738851683,1,FALSE,,,,,,,,,,,,,,,,,,,
matcha-settee,Matcha Settee,"<p><span>The Wigiwama Settee is a versatile Play Sofa, designed for endless imaginative play and cosy relaxation. Thoughtfully made for kids, its 9-piece modular design allows little builders to create forts, cars, or secret hideaways. Whether for reading, resting, or playing, this soft and spacious sofa brings comfort and creativity to any kids' bedroom or playroom.</span></p>",Wigiwama,Settee,"matcha, modular, play sofa, seating, teddy",TRUE,Title,Default Title,,,,,W598390,10000,,0,deny,manual,587.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9791-Edit_f20301b5-e286-4f31-90de-5b9dd071c117.webp?v=1738240135,1,FALSE,,,,,,,,,,,,,,,,,,,
matcha-square-ottoman,Matcha Square Ottoman,"<p dir=""ltr""><span>The Wigiwama Square Ottoman is the perfect match for a beanbag chair, offering a versatile and cosy touch to any kids' bedroom or playroom. Thoughtfully made for kids, it can be used as a footrest, extra seat, or play surface. With its soft, high-quality fabric and timeless design, this easy-to-move piece brings both style and comfort to any space.</span></p>",Wigiwama,Square Ottoman,"matcha, ottoman, seating, square ottoman, teddy",TRUE,Title,Default Title,,,,,W598468,3000,,0,deny,manual,114.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF9669-Edit_b4ca06d5-543f-47d7-9891-aa8a92bfc5e7.webp?v=1749129232,1,FALSE,,,,,,,,,,,,,,,,,,,
matcha-star-cushion,Matcha Star Cushion,"<p dir=""ltr""><span>The Wigiwama Star Cushion is a magical decor accessory for any kids' bedroom or playroom. Thoughtfully made for kids, its soft, huggable design makes it perfect for both decoration and play. Whether paired with a beanbag or play sofa, this charming cushion brings a cosy and whimsical touch to any space.</span></p>",Wigiwama,Cushion,"cushion, decor, matcha, star cushion, teddy",TRUE,Title,Default Title,,,,,W598642,600,,0,deny,manual,43.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF1506-Edit_0df1d2f5-9776-400d-9fe5-d450476f5511.webp?v=1738924722,1,FALSE,,,,,,,,,,,,,,,,,,,
matcha-u-pillow,Matcha U Pillow,"<p><meta charset=""utf-8""><meta charset=""utf-8"">The Wigiwama U-Pillow is a versatile decor accessory for any kids' bedroom, playroom, or living space. Thoughtfully made for kids, its soft, supportive shape is perfect for reading, relaxing, or imaginative play. Whether for snuggling, sleepovers, or styling a cosy nook, this charming cushion adds comfort and timeless appeal to any space.</p>",Wigiwama,Cushion,"cushion, decor, matcha, teddy, u cushion",TRUE,Title,Default Title,,,,,W598574,300,,0,deny,manual,54.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF1514-Edit_3f3ca541-d262-4591-b7e9-f8f26e40d8c8.webp?v=1738924126,1,FALSE,,,,,,,,,,,,,,,,,,,
matcha-bear-cushion,Matcha Bear Cushion,"<p><meta charset=""utf-8""><meta charset=""utf-8"">The Wigiwama Bear Cushion is a charming decor accessory, perfect for any kids' bedroom or playroom. Thoughtfully made for kids, its adorable bear ears and soft design make it ideal for cuddling, playing, or decorating a cosy reading nook. Whether paired with a beanbag or play sofa, this huggable cushion adds warmth and whimsy to any space.</p>",Wigiwama,Cushion,"bear cushion, cushion, decor, matcha, teddy",TRUE,Title,Default Title,,,,,W598611,300,,0,deny,manual,54.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF1516-Edit_cb162fd2-ceec-4685-a29f-4d8382be8ad4.png?v=1726232801,1,FALSE,,,,,,,,,,,,,,,,,,,
cream-white-settee,Cream White Settee,"<p><span>The Wigiwama Settee is a versatile Play Sofa, designed for endless imaginative play and cosy relaxation. Thoughtfully made for kids, its 9-piece modular design allows little builders to create forts, cars, or secret hideaways. Whether for reading, resting, or playing, this soft and spacious sofa brings comfort and creativity to any kids' bedroom or playroom.</span></p>",Wigiwama,Settee,"cream white, modular, play sofa, seating, teddy",TRUE,Title,Default Title,,,,,W598345,10000,,0,deny,manual,587.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF5689-Editcopy.webp?v=1740401655,1,FALSE,,,,,,,,,,,,,,,,,,,
biscuit-settee,Biscuit Settee,"<p dir=""ltr""><span>Create a cosy corner with our Biscuit Settee — a biscuit colour sofa that’s as charming as it is practical. This kids sofa is handmade in Europe using plush teddy fabric, blending timeless style with everyday comfort. Lightweight and easy to move, it’s a soft play sofa that transforms any room into a haven for little imaginations. Whether it’s reading a favourite book or building a blanket fort, this play sofa makes every moment feel special.</span></p>",Wigiwama,Settee,"biscuit, modular, play sofa, seating, teddy",TRUE,Title,Default Title,,,,,W598352,10000,,0,deny,manual,587.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSCF5685-Edit_02622743-2b40-49c3-9f96-bfc9fb5dbfce.webp?v=1744363994,1,FALSE,,,,,,,,,,,,,,,,,,,
moon-chair-toffee,Toffee Moon Chair,"<p dir=""ltr""><span>The Wigiwama Moon Chair is a modular kids' chair, blending comfort, style, and playfulness. With its three-piece design, it encourages imaginative building and creative play while offering a cosy spot to relax, read, or unwind. Thoughtfully made for kids, its soft fabric and timeless design make it a statement piece for any kids' bedroom or playroom.</span></p>",Wigiwama,Moon Chair,"chair, corduroy, modular, moon chair, seating, toffee",TRUE,Title,Default Title,,,,,W598260,7000,,0,deny,manual,254.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF3721-Edit_809fe2aa-2506-4e24-ad59-1a896b3c3591.webp?v=1738593789,1,FALSE,,,,,,,,,,,,,,,,,,,
toffee-cloud-pouffe,Toffee Cloud Pouffe,"<p dir=""ltr""><span>The Wigiwama Cloud Pouffe adds a soft, sky-inspired touch to any kids' bedroom or playroom. Its simple yet playful design blends seamlessly into any space while offering a cosy spot to sit, rest, or play. Thoughtfully made for kids, this easy-to-move pouffe is perfect for lounging, reading, or daydreaming, bringing comfort and imagination together.</span></p>",Wigiwama,Pouffe,"cloud pouf, corduroy, pouf, seating, toffee",TRUE,Title,Default Title,,,,,W598338,2000,,0,deny,manual,98.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF8085-Edit.webp?v=1738857135,1,FALSE,,,,,,,,,,,,,,,,,,,
cream-white-cloud-pouffe,Cream White Cloud Pouffe,"<p dir=""ltr""><span>The Wigiwama Cloud Pouffe adds a soft, sky-inspired touch to any kids' bedroom or playroom. Its simple yet playful design blends seamlessly into any space while offering a cosy spot to sit, rest, or play. Thoughtfully made for kids, this easy-to-move pouffe is perfect for lounging, reading, or daydreaming, bringing comfort and imagination together.</span></p>",Wigiwama,Pouffe,"cloud pouf, cream white, pouf, seating, teddy",TRUE,Title,Default Title,,,,,W598307,2000,,0,deny,manual,98.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF8064-Edit.webp?v=1738857619,1,FALSE,,,,,,,,,,,,,,,,,,,
cream-white-moon-chair,Cream White Moon Chair,"<p dir=""ltr""><span>The Wigiwama Moon Chair is a modular kids' chair, blending comfort, style, and playfulness. With its three-piece design, it encourages imaginative building and creative play while offering a cosy spot to relax, read, or unwind. Thoughtfully made for kids, its soft fabric and timeless design make it a statement piece for any kids' bedroom or playroom.</span></p>",Wigiwama,Moon Chair,"chair, cream white, modular, moon chair, seating, teddy",TRUE,Title,Default Title,,,,,W598291,7000,,0,deny,manual,254.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF3743-Edit_1.webp?v=1738009574,1,FALSE,,,,,,,,,,,,,,,,,,,
brown-sugar-cloud-pouffe,Brown Sugar Cloud Pouffe,"<p dir=""ltr""><span>The Wigiwama Cloud Pouffe adds a soft, sky-inspired touch to any kids' bedroom or playroom. Its simple yet playful design blends seamlessly into any space while offering a cosy spot to sit, rest, or play. Thoughtfully made for kids, this easy-to-move pouffe is perfect for lounging, reading, or daydreaming, bringing comfort and imagination together.</span></p>",Wigiwama,Pouffe,"brown sugar, cloud pouf, corduroy, pouf, seating",TRUE,Title,Default Title,,,,,W598321,2000,,0,deny,manual,98.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF8069-Edit.webp?v=1738857455,1,FALSE,,,,,,,,,,,,,,,,,,,
biscuit-cloud-pouffe,Biscuit Cloud Pouffe,"<p dir=""ltr""><span>The Wigiwama Cloud Pouffe adds a soft, sky-inspired touch to any kids' bedroom or playroom. Its simple yet playful design blends seamlessly into any space while offering a cosy spot to sit, rest, or play. Thoughtfully made for kids, this easy-to-move pouffe is perfect for lounging, reading, or daydreaming, bringing comfort and imagination together.</span></p>",Wigiwama,Pouffe,"biscuit, cloud pouf, pouf, seating, teddy",TRUE,Title,Default Title,,,,,W598314,2000,,0,deny,manual,98.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF8054-Edit.webp?v=1738858342,1,FALSE,,,,,,,,,,,,,,,,,,,
biscuit-moon-chair,Biscuit Moon Chair,"<p dir=""ltr""><span>Bring soft, stylish calm to your child’s space with the </span><span>Biscuit Moon Chair</span><span> — a soothing blend of neutral tones and cosy comfort. Designed for lounging, reading, or simply unwinding, this curved </span><span>moon chair</span><span> cradles your little one in all the right places. Lightweight, squishy, and undeniably chic, it’s a modern essential for any child’s room.</span></p>
<p dir=""ltr""><span>Whether it’s quiet time with a book or a creative hideout built from blankets, this </span><span>kid’s moon chair</span><span> adds just the right touch of playful practicality.</span></p>
<p dir=""ltr""><span>The Wigiwama Moon Chair is a modular kids' chair, blending comfort, style, and playfulness. With its three-piece design, it encourages imaginative building and creative play while offering a cosy spot to relax, read, or unwind. Thoughtfully made for kids, its soft fabric and timeless design make it a statement piece for any kids' bedroom or playroom.</span></p>",Wigiwama,Moon Chair,"biscuit, chair, modular, moon chair, seating, teddy",TRUE,Title,Default Title,,,,,W598284,7000,,0,deny,manual,254.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF3756-Edit_dc8b9284-163f-444b-90f7-ac57fa1d4e34.webp?v=1738009407,1,FALSE,,,,,,,,,,,,,,,,,,,
brown-sugar-moon-chair,Brown Sugar Moon Chair,"<p dir=""ltr""><span>The Wigiwama Moon Chair is a modular kids' chair, blending comfort, style, and playfulness. With its three-piece design, it encourages imaginative building and creative play while offering a cosy spot to relax, read, or unwind. Thoughtfully made for kids, its soft fabric and timeless design make it a statement piece for any kids' bedroom or playroom.</span></p>",Wigiwama,Moon Chair,"brown sugar, chair, corduroy, modular, moon chair, seating",TRUE,Title,Default Title,,,,,W598277,7000,,0,deny,manual,254.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF3714-Edit_faacd552-ad0c-4037-998f-6dffb5769511.webp?v=1738009510,1,FALSE,,,,,,,,,,,,,,,,,,,
biscuit-star-cushion,Biscuit Star Cushion,"<p dir=""ltr""><span>The Wigiwama Star Cushion is a magical decor accessory for any kids' bedroom or playroom. Thoughtfully made for kids, its soft, huggable design makes it perfect for both decoration and play. Whether paired with a beanbag or play sofa, this charming cushion brings a cosy and whimsical touch to any space.</span></p>",Wigiwama,Cushion,"biscuit, cushion, decor, star cushion, teddy",TRUE,Title,Default Title,,,,,W598109,600,,0,deny,manual,43.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF5909-Edit_1296x_6f4df9d6-d713-4ff8-981f-33a268b88d98.webp?v=1738925290,1,FALSE,,,,,,,,,,,,,,,,,,,
